X,Y,fid,OBJECTID,CIMMYTMA,Geography,coll_collNumb,B_,B__seeds,ddPCR,acceName,geo_latitude,geo_longitude,geo_elevation,Adaptation_Zone,icon_url
-104.499597,22.5132810000001,"476","476",7099,Mexico,NAYA 273,0,0,,TABLILLA,22.513281,-104.499597,570,"Temperate, dry winter, warm summer    ",./1.png
-104.499597,22.5132810000001,"477","477",7100,Mexico,NAYA 274,0,0,,HIBRIDO CHAPARRITO,22.513281,-104.499597,570,"Temperate, dry winter, warm summer    ",./1.png
-107.2166667,24.7166666700001,"478","478",7134,Mexico,SINA 27,0,0,,ROJO O VIRGEN,24.71666667,-107.2166667,129,"Tropical, savannah",./1.png
-107.2166667,24.7166666700001,"479","479",7136,Mexico,SINA 28,0,0,,DE OCHO,24.71666667,-107.2166667,129,"Tropical, savannah",./1.png
-107.449716,24.8336130000001,"480","480",7141,Mexico,SINA 34,0,0,,DULCE AMARILLO,24.833613,-107.449716,42,"Tropical, savannah",./1.png
-107.562256,25.408895,"481","481",7172,Mexico,SINA 65,0,0,,CHAPALOTE,25.408895,-107.562256,259,"Arid, steppe, hot                     ",./1.png
-108.211516,26.4254690000001,"482","482",7195,Mexico,SINA 89,0,0,,BLANDO,26.425469,-108.211516,416,"Temperate, dry winter, hot summer     ",./1.png
-108.3333333,26.7166666700001,"483","483",7204,Mexico,SINA 98,0,0,,,26.71666667,-108.3333333,254,"Temperate, dry winter, hot summer     ",./1.png
-106.394078,24.6171590000001,"484","484",7239,Mexico,DURA 115,0,0,,CHAPALOTE CAFE OBSCURO,24.617159,-106.394078,445,"Temperate, dry winter, hot summer     ",./1.png
-109.432449,28.1557570000001,"485","485",7267,Mexico,SONO 87,0,0,,CHAPALOTE,28.155757,-109.432449,231,"Temperate, dry winter, hot summer     ",./1.png
-108.924906,28.382437,"486","486",7280,Mexico,SONO 101,0,0,,DULCE,28.382437,-108.924906,1530,"Temperate, dry winter, hot summer     ",./1.png
-109.395459,28.975149,"487","487",7303,Mexico,SONO 124,0,0,,DULCE,28.975149,-109.395459,454,"Arid, steppe, hot                     ",./1.png
-109.1833333,28.93333333,"488","488",7314,Mexico,SONO 136,0,0,,CHAPALOTE,28.93333333,-109.1833333,488,"Arid, steppe, hot                     ",./1.png
-110.05,29.0666666700001,"489","489",7335,Mexico,SONO 159,0,0,,DULCE,29.06666667,-110.05,628,"Arid, steppe, hot                     ",./1.png
-110.367266,29.43544,"490","490",7342,Mexico,SONO 167,0,0,,REVENTADOR,29.43544,-110.367266,390,"Arid, steppe, hot                     ",./1.png
-110.367266,29.43544,"491","491",7343,Mexico,SONO 168,0,0,,REVENTADOR,29.43544,-110.367266,390,"Arid, steppe, hot                     ",./1.png
66.9,36.7666666700001,"492","492",7351,Afghanistan,AFGH 5004,0,0,,ZERD,36.76666667,66.9,343,"Arid, steppe, cold                    ",./1.png
-51.8666669999999,-23.916667,"493","493",7388,Brazil,BRAZ 36,0,0,,NNARA PE KOKORO NNARA SI,-23.916667,-51.866667,337,"Temperate, no dry season, hot summer  ",./1.png
-98.5238629999999,19.2685960000001,"494","494",7582,Mexico,PUEB 382,0,0,,,19.268596,-98.523863,2438,"Temperate, dry winter, warm summer    ",./1.png
-98.0333333299999,19.0333333300001,"495","495",7588,Mexico,PUEB 388,0,0,,,19.03333333,-98.03333333,2317,"Temperate, dry winter, warm summer    ",./1.png
-98.2833333299999,19.0833333300001,"496","496",7593,Mexico,PUEB 393,0,0,,,19.08333333,-98.28333333,2155,"Temperate, dry winter, warm summer    ",./1.png
-98.287568,19.04153,"497","497",7609,Mexico,PUEB 409,0,0,,,19.04153,-98.287568,2140,"Temperate, dry winter, warm summer    ",./1.png
-97.500186,19.4798440000001,"498","498",7636,Mexico,PUEB 436,0,0,,,19.479844,-97.500186,2331,"Temperate, dry winter, warm summer    ",./1.png
-98.4,19.15,"499","499",7667,Mexico,PUEB 456,0,0,,,19.15,-98.4,2283,"Temperate, dry winter, warm summer    ",./1.png
-98.3,19.0666666700001,"500","500",7714,Mexico,PUEB 505,0,0,,,19.06666667,-98.3,2154,"Temperate, dry winter, warm summer    ",./1.png
-49.31666667,-20.4833333299999,"501","501",7761,Brazil,BRAZ 2078,0,0,,HIBRIDO,-20.48333333,-49.31666667,518,"Tropical, savannah",./1.png
-46.63333333,-23.55,"502","502",7767,Brazil,BRAZ 2114,0,0,,CATETO,-23.55,-46.63333333,771,"Temperate, no dry season, warm summer ",./1.png
-50.5243629999999,-20.2782569999999,"503","503",7768,Brazil,BRAZ 2119,0,0,,HIBRIDO,-20.278257,-50.524363,465,"Tropical, savannah",./1.png
-48.9499999999999,-23.166667,"504","504",7774,Brazil,BRAZ 2130,0,0,,PALHA ROXA,-23.166667,-48.95,613,"Temperate, no dry season, hot summer  ",./1.png
-47.7064109999999,-21.35097,"505","505",7776,Brazil,BRAZ 2147,0,0,,HIBRIDO,-21.35097,-47.706411,756,"Tropical, savannah",./1.png
-47.6999999999999,-23.81666667,"506","506",7778,Brazil,BRAZ 2164,0,0,,COMMUN,-23.81666667,-47.7,698,"Temperate, no dry season, hot summer  ",./1.png
-48.4014109999999,-22.35549,"507","507",7781,Brazil,BRAZ 2174,0,0,,ARGENTINO,-22.35549,-48.401411,704,"Temperate, no dry season, hot summer  ",./1.png
-46.63333333,-23.55,"508","508",7808,Brazil,BRAZ 2260,0,0,,,-23.55,-46.63333333,771,"Temperate, no dry season, warm summer ",./1.png
-50.4999999999999,-21.93333333,"509","509",7819,Brazil,BRAZ 2290,0,0,,AMARELAO,-21.93333333,-50.5,499,"Tropical, savannah",./1.png
-48.16666667,-21.7833333299999,"510","510",7883,Brazil,BRAZ 2123,0,0,,CRISTAL,-21.78333333,-48.16666667,675,"Tropical, savannah",./1.png
-56.7710949999999,-9.15142699999996,"511","511",7899,Brazil,BRAZ 2363,0,0,,AVACI,-9.151427,-56.771095,183,"Tropical, monsoon",./1.png
-101.039716,27.7737510000001,"512","512",7931,Mexico,CHIH 127,0,0,,MAIZ VIEJITO,27.773751,-101.039716,327,"Arid, steppe, hot                     ",./1.png
-105.97864,28.6115050000001,"513","513",7955,Mexico,CHIH 187,0,0,,GORDO,28.611505,-105.97864,1425,"Arid, desert, hot                     ",./1.png
-108.5333333,28.16666667,"514","514",7964,Mexico,CHIH 230,0,0,,DULCE ROJO,28.16666667,-108.5333333,769,"Temperate, dry winter, hot summer     ",./1.png
-108.5333333,28.16666667,"515","515",7965,Mexico,CHIH 235,0,0,,DULCE,28.16666667,-108.5333333,769,"Temperate, dry winter, hot summer     ",./1.png
-106.5333333,25.13333333,"516","516",7971,Mexico,DURA 149,0,0,,DULCE ROJO,25.13333333,-106.5333333,1575,"Temperate, dry winter, hot summer     ",./1.png
-105.845744,22.982622,"517","517",8000,Mexico,SINA 11,0,0,,PERLA,22.982622,-105.845744,22,"Tropical, savannah",./1.png
-108.211516,26.4254690000001,"518","518",8005,Mexico,SINA 88,0,0,,DULCE AMARILLO,26.425469,-108.211516,416,"Temperate, dry winter, hot summer     ",./1.png
-107.22923,24.7586180000001,"519","519",8006,Mexico,SINA 124,0,0,,DULCE AMARILLO,24.758618,-107.22923,114,"Tropical, savannah",./1.png
-107.22923,24.7586180000001,"520","520",8007,Mexico,SINA 125,0,0,,DULCE ROJO,24.758618,-107.22923,114,"Tropical, savannah",./1.png
-106.394078,24.6171590000001,"521","521",8010,Mexico,DURA 116,0,0,,DULCE ROJO,24.617159,-106.394078,445,"Temperate, dry winter, hot summer     ",./1.png
-109.233333,29.0666670000001,"522","522",8014,Mexico,SONO 147,0,0,,REVENTADOR GRINGO,29.066667,-109.233333,427,"Arid, steppe, hot                     ",./1.png
-102.1666667,19.9,"523","523",8087,Mexico,MICH 369,0,0,,NEGRO,19.9,-102.1666667,1704,"Temperate, dry winter, warm summer    ",./1.png
-79.958183,-1.93617099999994,"524","524",8145,Ecuador,ECUA 329,0,0,,CRIOLLO,-1.936171,-79.958183,5,"Tropical, savannah",./1.png
-79.8329419999999,0.842247,"525","525",8146,Ecuador,ECUA 330,0,0,,CAUCANO,0.842247,-79.832942,17,"Tropical, savannah",./1.png
-79.9561409999999,-1.86303599999997,"526","526",8153,Ecuador,ECUA 343,0,0,,CRIOLLO,-1.863036,-79.956141,4,"Tropical, savannah",./1.png
-80.073728,-0.726276,"527","527",8154,Ecuador,ECUA 345,0,0,,MOROCHO AMARILLO PURO,-0.726276,-80.073728,99,"Tropical, savannah",./1.png
-79.8329419999999,0.842247,"528","528",8155,Ecuador,ECUA 347,0,0,,DE POLLO,0.842247,-79.832942,17,"Tropical, savannah",./1.png
-79.8329419999999,0.842247,"529","529",8156,Ecuador,ECUA 350,0,0,,HIBRIDO O MANABITA,0.842247,-79.832942,17,"Tropical, savannah",./1.png
-78.347979,-0.232583,"530","530",8192,Ecuador,ECUA 438,0,0,,BLANCO,-0.232583,-78.347979,2589,"Polar, tundra                         ",./1.png
-78.515205,-0.393253,"531","531",8209,Ecuador,ECUA 469,0,0,,GUANDANGO,-0.393253,-78.515205,2661,"Temperate, no dry season, warm summer ",./1.png
-78.49797,-0.183414,"532","532",8210,Ecuador,ECUA 470,0,0,,GUAYTANILLA,-0.183414,-78.49797,2867,"Polar, tundra                         ",./1.png
-78.306955,1.02246300000007,"533","533",8212,Ecuador,ECUA 474,0,0,,AMARILLO,1.022463,-78.306955,830,"Tropical, rainforest",./1.png
-78.284326,-0.017059,"534","534",8230,Ecuador,ECUA 502,0,0,,MISHCA,-0.017059,-78.284326,2508,"Polar, tundra                         ",./1.png
-80.053784,-0.643762,"535","535",8242,Ecuador,ECUA 540,0,0,,CRIOLLO COMUN,-0.643762,-80.053784,56,"Tropical, savannah",./1.png
-78.2666666699999,0.216666670000052,"536","536",8245,Ecuador,ECUA 552,0,0,,CHANCA TUZA MORADA,0.21666667,-78.26666667,2657,"Temperate, no dry season, warm summer ",./1.png
-80.053784,-0.643762,"537","537",8260,Ecuador,ECUA 628,0,0,,CRIOLLO CHOLITO,-0.643762,-80.053784,56,"Tropical, savannah",./1.png
-80.053784,-0.643762,"538","538",8274,Ecuador,ECUA 685,0,0,,CRIOLLO AMARILLO,-0.643762,-80.053784,56,"Tropical, savannah",./1.png
-78.91666667,-4.14999999999998,"539","539",8280,Ecuador,ECUA 718,0,0,,UCHIMA,-4.15,-78.91666667,1614,"Tropical, rainforest",./1.png
-80.053784,-0.643762,"540","540",8287,Ecuador,ECUA 763,0,0,,CRIOLLO COMUN,-0.643762,-80.053784,56,"Tropical, savannah",./1.png
-79.83333333,-3.49999999999994,"541","541",8299,Ecuador,ECUA 841,0,0,,CRIOLLO,-3.5,-79.83333333,218,"Tropical, savannah",./1.png
-98.88333333,19.2500000000001,"542","542",8521,Mexico,MEXI 526,0,0,,,19.25,-98.88333333,2247,"Temperate, dry winter, warm summer    ",./1.png
-98.8,19.2,"543","543",8524,Mexico,MEXI 529,0,0,,,19.2,-98.8,2428,"Temperate, dry winter, warm summer    ",./1.png
-98.8,19.2,"544","544",8527,Mexico,MEXI 532,0,0,,,19.2,-98.8,2428,"Temperate, dry winter, warm summer    ",./1.png
-98.8,19.2,"545","545",8532,Mexico,MEXI 537,0,0,,,19.2,-98.8,2428,"Temperate, dry winter, warm summer    ",./1.png
-98.7499999999999,19.11666667,"546","546",8537,Mexico,MEXI 542,0,0,,,19.11666667,-98.75,2505,"Temperate, dry winter, warm summer    ",./1.png
-98.8699999999999,19.09,"547","547",8538,Mexico,MEXI 543,0,0,,,19.09,-98.87,2538,"Temperate, dry winter, warm summer    ",./1.png
-98.865944,19.211077,"548","548",8571,Mexico,MEXI 577,0,0,,,19.211077,-98.865944,2273,"Temperate, dry winter, warm summer    ",./1.png
-98.865944,19.211077,"549","549",8572,Mexico,MEXI 578,0,0,,,19.211077,-98.865944,2273,"Temperate, dry winter, warm summer    ",./1.png
-98.5833479999999,19.578317,"550","550",8604,Mexico,TLAX 312,0,0,,,19.578317,-98.583348,2608,"Temperate, dry winter, warm summer    ",./1.png
-98.5333333299999,19.5000000000001,"551","551",8608,Mexico,TLAX 316,0,0,,,19.5,-98.53333333,2729,"Temperate, dry winter, warm summer    ",./1.png
-98.5833479999999,19.578317,"552","552",8612,Mexico,TLAX 320,0,0,,,19.578317,-98.583348,2608,"Temperate, dry winter, warm summer    ",./1.png
-78.6283749999999,-1.60888999999997,"553","553",8634,Ecuador,ECUA 448,0,0,,BLANCO,-1.60889,-78.628375,2658,"Polar, tundra                         ",./1.png
-78.5250349999999,-1.38562999999994,"554","554",8636,Ecuador,ECUA 471,0,0,,CHALMAQUILLO,-1.38563,-78.525035,2789,"Polar, tundra                         ",./1.png
-79.0825839999999,-2.93371399999995,"555","555",8639,Ecuador,ECUA 495,0,0,,CHAUCHA MISHCA,-2.933714,-79.082584,3089,"Polar, tundra                         ",./1.png
-79.5919239999999,-2.15254099999993,"556","556",8642,Ecuador,ECUA 508,0,0,,AMARILLO,-2.152541,-79.591924,10,"Tropical, savannah",./1.png
-78.8,-2.67999999999995,"557","557",8644,Ecuador,ECUA 513,0,0,,MOROCHO CAFE,-2.68,-78.8,3024,"Temperate, no dry season, warm summer ",./1.png
-78.504739,-1.64953699999995,"558","558",8645,Ecuador,ECUA 514,0,0,,MOROCHO,-1.649537,-78.504739,3252,"Polar, tundra                         ",./1.png
-78.2666666699999,0.216666670000052,"559","559",8647,Ecuador,ECUA 520,0,0,,TURACSARA,0.21666667,-78.26666667,2657,"Temperate, no dry season, warm summer ",./1.png
-78.2666666699999,0.216666670000052,"560","560",8657,Ecuador,ECUA 554,0,0,,BOLASARA,0.21666667,-78.26666667,2657,"Temperate, no dry season, warm summer ",./1.png
-78.2666666699999,0.216666670000052,"561","561",8672,Ecuador,ECUA 621,0,0,,LOJANO TUZA MORADA,0.21666667,-78.26666667,2657,"Temperate, no dry season, warm summer ",./1.png
-79.445008,-4.23599899999994,"562","562",8678,Ecuador,ECUA 661,0,0,,MOROCHO,-4.235999,-79.445008,1924,"Temperate, no dry season, warm summer ",./1.png
-74.463381,-12.705687,"563","563",8731,Peru,PERU 386,0,0,,BAYO O FRESA,-12.705687,-74.463381,3919,"Polar, tundra                         ",./1.png
-79.73,-6.14999999999998,"564","564",8925,Peru,PERU 442,0,0,,BLANCO PINTADO,-6.15,-79.73,126,"Arid, desert, hot                     ",./1.png
-79.765612,-6.72350499999993,"565","565",8933,Peru,PERU 484,0,0,,ALAZAN,-6.723505,-79.765612,45,"Arid, desert, hot                     ",./1.png
-77.7042059999999,-10.788695,"566","566",8942,Peru,PERU 561,0,0,,COLORADO CORRIENTE,-10.788695,-77.704206,123,"Arid, desert, hot                     ",./1.png
-79.31666667,-7.73333332999994,"567","567",8965,Peru,PERU 599,0,0,,COLORADO,-7.73333333,-79.31666667,66,"Arid, desert, hot                     ",./1.png
-78.5057169999999,-8.00123199999996,"568","568",8979,Peru,PERU 618,0,0,,PAGALADROGA(COLORADO),-8.001232,-78.505717,2888,"Arid, desert, hot                     ",./1.png
-79.91666667,-6.69999999999993,"569","569",8982,Peru,PERU 621,0,0,,ALELI,-6.7,-79.91666667,23,"Arid, desert, hot                     ",./1.png
-77.58149,-11.101933,"570","570",8992,Peru,PERU 636,0,0,,CUATROMECINO,-11.101933,-77.58149,72,"Arid, desert, hot                     ",./1.png
-77.5817939999999,-11.08858,"571","571",8995,Peru,PERU 640,0,0,,CHANCAYANO BLANCO,-11.08858,-77.581794,83,"Arid, desert, hot                     ",./1.png
-77.7729199999999,-8.56306299999994,"572","572",9002,Peru,PERU 730,0,0,,,-8.563063,-77.77292,3412,"Polar, tundra                         ",./1.png
-70.2499999999999,-18.0166666699999,"573","573",9008,Peru,PERU 768,0,0,,,-18.01666667,-70.25,573,"Arid, desert, cold                    ",./1.png
-70.2499999999999,-11.9999999999999,"574","574",9026,Peru,PERU 1125,0,0,,COLORADO BLANCO,-12,-70.25,376,"Tropical, rainforest",./1.png
-53.849834,-28.461223,"575","575",9134,Brazil,BRAZ 1056,0,0,,AMARELO,-28.461223,-53.849834,400,"Temperate, no dry season, hot summer  ",./1.png
-54.16666667,-29.33333333,"576","576",9136,Brazil,BRAZ 1088,0,0,,AMARELO,-29.33333333,-54.16666667,322,"Temperate, no dry season, hot summer  ",./1.png
-50.378419,-22.7946299999999,"577","577",9148,Brazil,BRAZ 1942,0,0,,ARMOUR,-22.79463,-50.378419,443,"Temperate, no dry season, hot summer  ",./1.png
-77.743794,-9.55214099999995,"578","578",9164,Peru,PERU 1097,0,0,,OSHGO,-9.552141,-77.743794,2699,"Polar, tundra                         ",./1.png
-46.63333333,-23.55,"579","579",9167,Brazil,BRAZ 2196,0,0,,B. PALHA ROXA,-23.55,-46.63333333,771,"Temperate, no dry season, warm summer ",./1.png
-100.4666667,19.5833333300001,"580","580",9190,Mexico,MICH 414,0,0,,DE COFRADIA,19.58333333,-100.4666667,1755,"Temperate, dry winter, warm summer    ",./1.png
nan,nan,"581","581",9550,Brazil,BRAZ 1116,0,0,,,,,,,./1.png
-103.556214,22.772752,"582","582",10516,Mexico,ZACA 182,0,0,,DULCE,22.772752,-103.556214,1894,"Arid, steppe, cold                    ",./1.png
-60.9999999999999,1.00000000000006,"583","583",10742,Brazil,BRAZ 3928LC,0,0,,,1,-61,54,"Tropical, rainforest",./1.png
-60.9999999999999,1.00000000000006,"584","584",10743,Brazil,BRAZ 3929LC,0,0,,,1,-61,54,"Tropical, rainforest",./1.png
-60.9999999999999,1.00000000000006,"585","585",10744,Brazil,BRAZ 3930LC,0,0,,,1,-61,54,"Tropical, rainforest",./1.png
-60.9999999999999,1.00000000000006,"586","586",10745,Brazil,BRAZ 3931LC,0,0,,,1,-61,54,"Tropical, rainforest",./1.png
-63.916667,-16.483333,"587","587",11855,Bolivia,BOLI 806,0,0,,,-16.483333,-63.916667,214,,./1.png
nan,nan,"588","588",14405,Venezuela,VENE 530,0,0,,,,,,,./1.png
nan,nan,"589","589",18238,Peru,CUZ. 209,0,0,,,,,,,./1.png
-78.430829,-0.216251,"590","590",18773,Ecuador,INIAP 192,0,0,,INIAP 192,-0.216251,-78.430829,2352,"Polar, tundra                         ",./1.png
-60.1978819999999,-26.876886,"591","591",19176,Argentina,ARZM 06 057,0,0,,AMARILLO,-26.876886,-60.197882,87,"Temperate, no dry season, hot summer  ",./1.png
-55.4,-27.13333333,"592","592",24430,Argentina,ARZM 05 118,0,0,,BLANCO,-27.13333333,-55.4,161,"Temperate, no dry season, hot summer  ",./1.png
-59.55763,-26.3558179999999,"593","593",24433,Argentina,ARZM 06 011,0,0,,AMARILLO,-26.355818,-59.55763,83,"Temperate, no dry season, hot summer  ",./1.png
-58.56666667,-24.9666666699999,"594","594",24451,Argentina,ARZM 07 029,0,0,,CHIPO AVATI MOROTI,-24.96666667,-58.56666667,85,"Temperate, no dry season, hot summer  ",./1.png
-58.235835,-26.159769,"595","595",24454,Argentina,ARZM 07 045,0,0,,AMARILLO,-26.159769,-58.235835,66,"Temperate, no dry season, hot summer  ",./1.png
-98.1072109999999,19.0498260000001,"596","596",84,Mexico,PUEB 148,1,1,,AZUL,19.049826,-98.107211,2258,"Temperate, dry winter, warm summer    ",./0.png
-94.6,16.5833333300001,"597","597",101,Mexico,OAXA 58,1,4,,,16.58333333,-94.6,74,"Tropical, savannah",./0.png
-100.69796,18.3005910000001,"598","598",205,Mexico,GUER 181,1,1,,TRES MESINO,18.300591,-100.69796,265,"Tropical, savannah",./0.png
-100.249473,18.2986280000001,"599","599",213,Mexico,GUER 86,1,1,,DE NAYARIT,18.298628,-100.249473,513,"Tropical, savannah",./0.png
-109.395459,28.975149,"600","600",372,Mexico,SONO 50,1,4,,,28.975149,-109.395459,454,"Arid, steppe, hot                     ",./0.png
-109.69121,29.799589,"601","601",375,Mexico,SONO 21,1,8,,CRISTALINO,29.799589,-109.69121,633,"Arid, steppe, hot                     ",./0.png
nan,nan,"602","602",380,Mexico,SONO GP7,1,6,,,,,,,./0.png
-101.35,20.66666667,"603","603",543,Mexico,GUAN 93,1,2,,DULCE,20.66666667,-101.35,1724,"Arid, steppe, hot                     ",./0.png
-87.02708,14.6380330000001,"604","604",882,Honduras,HOND 97,1,2,,,14.638033,-87.02708,717,,./0.png
-61.242117,13.1624390000001,"605","605",1341,Saint Vincent and the Grenadines,SVIN 1,1,2,,,13.162439,-61.242117,45,,./0.png
-100.98333333,20.65,"606","606",1528,Mexico,GUAN GP1,1,2,,,20.65,-100.98333333,1760,"Arid, steppe, hot                     ",./0.png
-103.580924,19.8830140000001,"607","607",1737,Mexico,JALI 84,1,2,,MAIZ BLANCO BOLITA,19.883014,-103.580924,1369,"Temperate, dry winter, warm summer    ",./0.png
-96.57854,18.80229,"608","608",1760,Mexico,VERA 101,1,2,,JAZMINERO,18.80229,-96.57854,191,"Tropical, monsoon",./0.png
-105.5833333,26.7666666700001,"609","609",1803,Mexico,CHIH 91,1,4,,PEPITILLA,26.76666667,-105.5833333,1733,"Arid, steppe, cold                    ",./0.png
-88.5666669999999,15.583333,"610","610",1824,Guatemala,GUAT 104,1,1,,BLANCO,15.583333,-88.566667,22,"Tropical, rainforest",./0.png
-98.8765999999999,19.6019492400001,"611","611",1869,Mexico,CONICO PT,1,3,,,19.60194924,-98.8766,2260,,./0.png
82.8000000000001,21.1300000000001,"612","612",1876,India,RUDARPUR LOCAL WHITE,1,6,,RUDARPUR LOCAL WHITE,21.13,82.8,280,"Tropical, savannah",./0.png
-98.41666667,21.15,"613","613",1928,Mexico,HIDA GP7,1,1,,,21.15,-98.41666667,154,"Tropical, savannah",./0.png
-93.115426,16.637524,"614","614",2142,Mexico,CHIS 7,1,1,,AMERICANO,16.637524,-93.115426,458,"Tropical, savannah",./0.png
-105.2977778,27.1588888900001,"615","615",2179,Mexico,CHIH 71,1,1,,PEPITILLA,27.15888889,-105.2977778,1487,"Arid, steppe, hot                     ",./0.png
-105.4333333,25.0500000000001,"616","616",2182,Mexico,DURA 12,1,2,,MAIZ AMARILLO,25.05,-105.4333333,1767,"Arid, steppe, cold                    ",./0.png
-100.75,20.7166666700001,"617","617",2188,Mexico,GUAN 66,1,1,,BLANCO,20.71666667,-100.75,1796,"Arid, steppe, hot                     ",./0.png
-99.101804,18.094388,"618","618",2191,Mexico,GUER 8,1,1,,ARROCILLO(PEPITILLA),18.094388,-99.101804,630,"Tropical, savannah",./0.png
-99.65,19.2833333300001,"619","619",2234,Mexico,MEXI 6,1,1,,PALOMERO,19.28333333,-99.65,2670,"Temperate, dry winter, warm summer    ",./0.png
-99.170828,18.6044450000001,"620","620",2243,Mexico,MORE 18,1,1,,PEPITILLA,18.604445,-99.170828,903,"Tropical, savannah",./0.png
-105.460404,22.431118,"621","621",2251,Mexico,NAYA 34,1,3,,REVENTADOR,22.431118,-105.460404,8,"Tropical, savannah",./0.png
-105.2833333,21.95,"622","622",2255,Mexico,NAYA 38,1,4,,NEGRO,21.95,-105.2833333,10,"Tropical, savannah",./0.png
-105.2833333,21.95,"623","623",2256,Mexico,NAYA 40,1,5,,BRILLOSO 8 HILERAS,21.95,-105.2833333,10,"Tropical, savannah",./0.png
-98.45,18.7,"624","624",2284,Mexico,PUEB 237,1,3,,BLANCO,18.7,-98.45,1454,"Tropical, savannah",./0.png
-99.9999999999999,20.38333333,"625","625",2285,Mexico,QUER 1,1,2,,MAIZ PEPITILLA,20.38333333,-100,1921,"Temperate, dry winter, warm summer    ",./0.png
-109.07,25.8700000000001,"626","626",2307,Mexico,SONO 5,1,3,,MAIZ OBREGONENO,25.87,-109.07,12,"Arid, desert, hot                     ",./0.png
-109.395459,28.975149,"627","627",2311,Mexico,SONO 49,1,2,,MAIZ PINTO,28.975149,-109.395459,454,"Arid, steppe, hot                     ",./0.png
-93.088108,18.067146,"628","628",2312,Mexico,TABA 1,1,1,,BLANCO,18.067146,-93.088108,9,"Tropical, monsoon",./0.png
-99.206515,24.031255,"629","629",2317,Mexico,TAMA 20,1,1,,,24.031255,-99.206515,220,"Arid, steppe, hot                     ",./0.png
-96.76777778,19.55916667,"630","630",2340,Mexico,VERA 94,1,2,,BLANCO,19.55916667,-96.76777778,568,"Temperate, no dry season, warm summer ",./0.png
-80.15,22.38333333,"631","631",2426,Cuba,CUBA 164,1,3,,,22.38333333,-80.15,109,"Tropical, savannah",./0.png
-70.333333,18.283333,"632","632",2481,Dominican Republic,RDOM 299,1,3,,,18.283333,-70.333333,64,,./0.png
-61.264283,13.23247,"633","633",2484,St. Vincent and Grenadines,SVIN 8,1,1,,CORN,13.23247,-61.264283,131,"Tropical, rainforest",./0.png
-89.366433,14.6120720000001,"634","634",2499,Guatemala,GUAT 269,1,1,,AMARILLO,14.612072,-89.366433,1261,"Tropical, savannah",./0.png
-99.65,24.5500000000001,"635","635",2542,Mexico,TAMA 26,1,4,,CREMA AMARILLO,24.55,-99.65,569,"Temperate, no dry season, hot summer  ",./0.png
-89.997599,13.7357490000001,"636","636",2618,El Salvador,SALV 29,1,4,,,13.735749,-89.997599,71,,./0.png
-65.35,-23.1999999999999,"637","637",2759,Argentina,ARGE 541,1,5,,,-23.2,-65.35,2.973,,./0.png
nan,nan,"638","638",2840,Brazil,BRAZ 2818,1,3,,,,,,,./0.png
-74.4999999999999,4.96670000000006,"639","639",3103,Colombia,COMPUESTO PA,1,3,,,4.9667,-74.5,1298,,./0.png
-76.9999999999999,6.00000000000006,"640","640",3216,Colombia,CHOC 328,1,1,,,6,-77,171,"Tropical, rainforest",./0.png
-85.34835,10.3079440000001,"641","641",3584,Costa Rica,CRIC 416,1,4,,RABO DE ARMADO,10.307944,-85.34835,23,"Tropical, savannah",./0.png
-82.785875,8.50345600000003,"642","642",3786,Panama,PANA 72,1,1,,CRIOLLO,8.503456,-82.785875,111,"Tropical, rainforest",./0.png
-79.924861,8.58178900000007,"643","643",3837,Panama,PANA 153,1,1,,AMARILLO,8.581789,-79.924861,49,"Tropical, monsoon",./0.png
-81.666375,8.24615200000005,"644","644",3846,Panama,PANA 166,1,2,,ISLENO,8.246152,-81.666375,337,"Tropical, monsoon",./0.png
-59.56246,13.236858,"645","645",3863,Barbados,BARB 8,1,3,,INDIAN CORN,13.236858,-59.56246,18,"Tropical, savannah",./0.png
-69.111595,18.8618960000001,"646","646",3928,Dominican Republic,RDOM 242,1,2,,,18.861896,-69.111595,149,,./0.png
-57.558546,-25.333228,"647","647",4122,Paraguay,PARA 116,1,1,,AVATI-MOROTI,-25.333228,-57.558546,165,"Tropical, savannah",./0.png
-65.83333333,-26.05,"648","648",4259,Argentina,ARGE 604,1,4,,CALCHAQUI,-26.05,-65.83333333,1700,"Arid, desert, cold                    ",./0.png
-57.465967,-33.931798,"649","649",4284,Uruguay,URUG 674,1,1,,AMARILLO,-33.931798,-57.465967,129,"Temperate, no dry season, hot summer  ",./0.png
-47.6799809999999,-22.126923,"650","650",5020,Brazil,BRAZ 2214,1,1,,CRISTAL,-22.126923,-47.679981,729,"Temperate, no dry season, hot summer  ",./0.png
-90.7666666699999,14.2833333300001,"651","651",5247,Guatemala,GUAT 294,1,1,,SONORATE,14.28333333,-90.76666667,284,"Tropical, savannah",./0.png
-89.921664,14.538737,"652","652",5253,Guatemala,GUAT 322,1,2,,,14.538737,-89.921664,1009,,./0.png
-102.030431,19.6542890000001,"653","653",5593,Mexico,MICH 333,1,3,,PRIETO HUARRUTI,19.654289,-102.030431,2218,"Temperate, dry winter, warm summer    ",./0.png
-101.726026,19.584345,"654","654",5617,Mexico,MICH 375,1,7,,DE COLOR,19.584345,-101.726026,2063,"Temperate, dry winter, warm summer    ",./0.png
-54.333333,-28.033333,"655","655",5803,Brazil,BRAZ 1524,1,2,,ASSIS BRAZIL,-28.033333,-54.333333,415,"Temperate, no dry season, hot summer  ",./0.png
